temp,air_humidity,pressure,label
14.755246620708755,54.3296440298888,1034.174765627026,0
15.35658047388048,62.84123693321767,1013.6178550740332,0
20.60428078873661,56.59664690890102,1011.725184826521,0
17.600601569766713,62.09589167057042,908.305441912138,0
10.963306750413478,49.04024488903399,1018.609565641422,0
17.03967027302512,40.73601016014981,861.5749289603009,0
17.13556641278327,45.99732334427388,951.005687475454,0
23.426194862683985,47.48280732272458,958.5032818748382,0
26.460233607988428,31.524382047561403,995.975329581916,1
14.391429520091052,39.41223341562634,1002.4099365454612,0
26.875582158808157,46.434673514637424,961.1302100801084,1
12.153096789385735,54.384662596194815,1049.3768420025451,0
13.832516207104913,45.89538593922697,1053.7720897507406,0
24.64432913663352,54.75899269425136,1035.8509685500767,0
15.35790990110478,69.138482722403,1038.9991074029858,0
19.61604030220936,57.83714671515783,1057.4824261698566,0
15.586624489277252,69.87322112658795,1044.205759850314,0
17.679884533195324,54.74651649470834,1049.8790920894407,0
13.153293991102636,46.0750705848445,963.521262546792,0
32.00263699632578,67.12161607398559,1031.604795402386,1
21.18303558318164,30.396652958855416,1035.1160345069889,0
23.629336890561365,61.18420506439535,1011.1863121217972,0
20.34946631353356,29.93559602257214,1085.5824948313175,0
17.788623632393115,58.790662899634455,991.3290258270752,0
22.52116045072109,48.17525474588827,957.0078322823562,0
15.429065904356603,85.12709698468204,1072.7255184329483,0
30.312320985981767,34.95980290512353,991.8903529193904,1
27.21729528228252,28.36939176032143,950.8211282797204,1
27.53203464704209,54.74065597800092,1066.072345310735,1
30.85559998076814,44.62870002929574,981.3788404867322,1
24.72470058844354,44.97014954313991,919.998842089108,0
30.338363663847066,54.6588964261021,989.0270476962572,1
19.9773556357204,48.54339119438448,986.0598500756968,0
24.45794560536348,66.057671657253,969.2502874310412,0
22.7033376445473,33.06031085367691,1014.5739485119424,0
10.294076338033596,54.866273298069984,1010.3052750945526,0
18.17542610842808,44.92409892168027,1006.0446214178158,0
19.889588030782157,51.91598587475218,1003.168737997844,0
18.86682973714715,62.02674858581637,1001.799913763288,0
23.019971861541705,63.12374686466667,1092.759914981244,0
20.577066219221408,49.32644482857193,995.5645296339372,0
21.836622615824183,61.39633397026787,1051.785508654182,0
16.539123968717796,52.57264674011588,946.1646565303104,0
18.881395350947717,53.94627797621938,969.7420139750944,0
14.017780405282885,65.89917907996076,887.5719137501948,0
22.131636396637592,41.53417084788677,997.6194021513352,0
18.676722414824223,35.24957192981245,979.8882797571052,0
12.48683050501807,38.64289888103892,1003.1504880628715,0
19.60117554196008,43.26927245194958,964.4625582811104,0
21.91081138674729,48.59980421017752,945.567530728259,0
18.053230011975423,35.601394920610296,1003.146743487384,0
21.666112011771304,49.257558874857466,985.508735101595,0
22.948079546844525,40.338169519591744,960.544338907158,0
15.101408987110528,49.91555044810562,986.8420229056824,0
21.80459738510744,72.39296178902791,1001.6433853940736,0
24.460479478452143,40.01944585377066,1083.1247860378148,0
19.53739790820107,44.4090088021276,1000.8539255947492,0
23.16245084251327,38.61420647157958,949.8670772942522,0
16.666866628435354,66.37898484614604,994.2172588827482,0
21.979096299534135,70.10148795921093,1093.0372042410004,0
17.279473055436295,54.10271593335031,1000.0430359015954,0
23.63711083079316,42.81605815306705,1064.7205486274113,0
25.669877937190517,59.90122179699406,987.244102039628,1
19.821615014713856,42.25252838323513,932.7227527589688,0
21.441880156908567,58.42050725123656,991.6113099144344,0
23.49849234944532,32.37494418850913,994.10405080976,0
22.774574763580723,58.4728144570141,997.374274266993,0
16.257082524445124,49.83902319735424,996.3293982904212,0
21.224854341328424,47.58213944868668,991.7012188224,0
22.607952883229952,41.39779097075599,976.4836645758204,0
21.52205503126856,50.24118406124321,954.9542768719969,0
20.101554236790257,64.94362604778536,935.481686549791,0
15.335993320494552,38.2397769736789,993.033913878508,0
12.92987447126979,52.23861648690982,944.7874496066464,0
21.917646247736464,39.59454518739183,1060.8078933369598,0
14.93552582451184,52.58255325605539,975.4877312165554,0
23.12874607030659,44.93998717197662,1031.024784238039,0
18.92380659281153,34.9615597871344,1013.0758561360929,0
19.476395619121185,52.52349873597024,976.9557132677392,0
7.77471738031436,62.76758126741013,963.6775188297714,0
21.352978574209835,65.35327838403117,1012.7741781027707,0
15.24059734223416,31.850483606825865,965.8576140783566,0
20.775928500989288,47.56100537558709,994.8293461469684,0
29.35711623781973,53.13422717118626,1037.1921713319596,1
15.894012516463112,56.10295342625223,1050.0974572026846,0
11.304384023262225,64.69815339120547,1045.5165735870137,0
21.561195908870225,52.59248251320398,1033.7084734375337,0
10.156018065479731,62.67071029918144,920.6833872333888,0
27.327622307939,70.17324626687709,1018.977881385562,1
28.833588940671977,50.68720844641941,1008.7141302888344,1
18.807986913930957,72.31889693161192,1015.9418829863836,0
23.42957034167956,59.24896763715405,1018.6614873405144,0
18.222320469686164,56.19105358711539,974.7699863143914,0
18.19589978248309,67.8760042885061,951.57402261375,0
19.86698860033844,58.213036647214,900.6971735963339,0
25.33238835085595,41.09749164504329,948.8393150706064,1
27.346055991686622,44.355458469956666,929.3742856263382,1
14.226633221192875,42.41426758622267,894.7417617015863,0
19.324427612103158,39.08556923928784,991.4956482572952,0
20.62428309794672,61.756639526676,1105.4772865861482,0
22.79025917288091,47.11617370932627,1009.0415421877334,0
24.06122804239001,40.69753259992662,1000.1730879637424,0
24.750905874680235,53.12491045304272,944.2814868680274,0
19.852232579161445,45.25905489279424,1034.476773644974,0
24.387322013954982,52.65355828340109,1005.2387536513006,0
25.81606734806672,49.74862132131709,969.6837489528616,1
17.498868551922232,57.1538119980966,977.6787135594104,0
22.51817548690475,57.90809010049418,1027.413401558846,0
21.021219769140355,23.279167807397343,936.1051285329978,0
18.3732284898795,46.861526293310746,1019.0471188782328,0
22.27179778593333,48.20436828968144,941.9693079082152,0
24.4617992362734,62.597581857568,957.8051524864557,0
25.1219917702414,41.93859908243831,1008.8976102482832,1
18.83213905628455,58.82884011067088,1061.29483527979,0
23.62096749244856,59.5159367567132,964.6540028775312,0
21.19704621730913,41.76380926703621,1032.6689701534508,0
30.08699217612128,45.70444214090959,937.0607372950976,1
21.58847503494896,48.241995501660455,998.8189172137252,0
7.163680982844058,45.03919526882719,1009.438230736811,0
21.449147167480625,38.44221497358392,942.1036200966986,0
24.26747655819977,65.05088586954606,985.4685246992838,0
17.398437710637623,53.65966724657173,1043.286295374339,0
21.38773161606822,55.322520015987536,1072.6038890489085,0
17.678768094210803,30.494042182641977,958.6187698385326,0
18.74240596019568,55.01367405301452,1011.2505209531572,0
16.94431232409238,53.9277813395022,903.0613050506912,0
24.69420521744705,59.21482571427019,997.2043087198176,0
15.742292164860082,48.78223469147525,936.2410222515412,0
24.50289589592446,57.02218832984328,980.4932268610514,0
31.8388873971843,55.31772064968679,1021.7301581682716,1
13.283929873124237,57.49816603184767,1070.649803835781,0
13.590609138696651,35.94142146768342,1080.8107643362953,0
20.411564519701063,65.61021106517586,1072.8280846462485,0
21.600350716313176,49.868325497212446,1002.4715455387784,0
26.175644905006003,43.95541011823863,1055.881305634348,1
16.701520695327083,54.26048286219845,997.5978319838975,0
18.75685494459294,38.657432228566165,1019.5615235776382,0
19.581535125834822,45.25762919681398,922.2136139369212,0
17.7408857916882,52.03316293448702,960.9217870760172,0
13.844672404849078,43.84466198945908,1022.8597601856476,0
23.923367020559432,51.75509577346316,1057.812841214277,0
27.13952180374156,46.204847534707824,1020.3447192888772,1
20.145732313927915,45.14842931364066,967.8780251607326,0
22.99694950255007,36.10463690962165,922.1944706905568,0
16.409981148908983,40.02689692995831,1005.7951308652453,0
18.508627687482814,69.0354536745112,951.665613239636,0
17.427561781727906,39.33929806500272,892.0152360412944,0
20.283003745895453,52.62826935959899,1107.9498314153104,0
28.150380511251164,57.50430088941136,1008.2558062087024,1
15.117374700919854,53.41038371337789,1012.0846327475168,0
14.05696490293613,47.483544411925415,883.225042852897,0
26.057112925763636,35.517331690428605,1102.6007437790283,1
25.81705707810393,46.11420013462219,914.9045804803084,1
10.681121287679442,41.41880280286947,986.8163660485386,0
27.96948095630528,50.05276616334006,935.2854353349496,1
13.45169376473429,51.80208794975192,965.6188772338548,0
27.3183448674494,57.09943609204255,1016.8270292613016,1
20.563498205000226,45.51865122264633,1017.472505927054,0
20.18971708980887,45.77655467155043,1056.5889234031918,0
10.552796844506885,43.36740405295925,1006.1725817325232,0
19.55475601723613,54.28898577660016,1060.9175281517385,0
22.30633651736689,56.80077053206311,969.2762856162016,0
29.87933409023502,58.35056250228283,1016.561786636487,1
18.66659325387148,66.42004982111374,993.2856603003844,0
18.59104670638488,58.166321512022286,971.6088177310654,0
17.43903234832132,51.85170530166032,958.9355961801032,0
21.311156118324423,60.01753313773973,987.9749791072876,0
20.43082456100809,58.53483461848768,967.3093154086786,0
18.552164682700557,60.03545625855261,1021.577727710266,0
23.7930508279896,55.91777787942312,986.980554165466,0
5.899525557685204,46.92805906542597,1024.426708200297,0
23.51430472560297,59.10009477908284,998.9000576535556,0
17.89661085350482,56.63921298091172,984.1020457475692,0
20.684922154739617,37.83949068646369,986.2573922655964,0
18.93817029494236,41.19139228709723,948.2753262889858,0
21.970713398586323,41.8544166200516,1067.570997470188,0
21.614154440387207,51.54578824653204,952.1606063458476,0
19.51736908229016,50.08781981857356,882.3850463369853,0
23.13651777592461,57.6307981625134,1004.8556946503368,0
14.402739740185677,58.63290375698325,1014.1299136490114,0
18.37229121317685,45.90162371471128,1045.7525338253083,0
20.192477245202177,31.98802256263785,987.255492478195,0
22.95344587478197,51.1666262604608,986.9174651544924,0
25.516441652437774,40.51133227972167,1055.8304828839805,1
20.56612720634528,37.39967246350872,1019.3969037524964,0
20.889164636298137,47.44850835241939,940.8201838188584,0
19.662025921613708,48.214809126526674,1009.1936143495728,0
14.982157784221211,48.33678885490698,1041.568834169262,0
22.534130780429525,65.30375381711723,1099.3467445417448,0
28.52388795927232,45.61369028263599,915.2148649956156,1
21.989283284930007,45.12219487395198,958.4735959702851,0
14.209630301861312,61.06497641874323,910.8106870081882,0
17.048087228530186,27.43564653212782,1021.5413594030432,0
12.781405968257072,52.20867413305618,1076.1324036627177,0
19.555023973376684,51.118678291910776,978.7744615050268,0
23.41511464090704,44.28046580056948,1006.55903729357,0
11.013045381682929,31.962702087533412,1013.0415555077884,0
26.32095018507177,55.08768354370504,1048.5724064561048,1
15.364541015738764,50.6875271607046,997.492150156678,0
23.392012881901284,38.98892622703681,1010.83630771426,0
28.678263091734056,35.45464367646596,995.0008319167472,1
28.96068230638037,49.88456726786421,1043.3234145495617,1
13.646411064176617,59.62195296402729,1044.63796518616,0
14.082245785962666,43.17021793610488,945.3220576124588,0
15.277374983856433,50.94604695904548,1043.40383652555,0
15.299665291202636,42.09622110099652,966.3819031016268,0
16.5117508851139,41.035621036691786,981.8119387967716,0
21.395156980382072,36.87583261782719,1016.2990403143866,0
21.540697402783493,43.853892092630105,943.9753350159942,0
29.60605458284572,34.07328148861696,961.875869667031,1
8.153714633604315,72.41894930791732,992.3892233701956,0
20.370693747305,42.48682707420888,987.9590311179994,0
19.401588662569843,47.370597340346656,1003.1508304592154,0
22.400289564379463,53.68605733181887,1026.9580044053628,0
24.23056109825081,46.27752974248703,985.5496832465408,0
25.531905746193743,49.80549883952033,988.8703993306536,1
8.490954388924173,31.812249455407315,1018.0779644168266,0
23.53101940823787,59.80303475118183,1029.598787832026,0
26.17740451414325,53.80379658035622,948.804837485916,1
17.02327429704994,35.04822245064504,1018.2081173899628,0
25.764928725121276,48.12047047841467,1027.7235556194562,1
22.7885749981467,65.53417639678864,970.4688200642956,0
14.342061202308711,54.29895022562806,943.6478591292316,0
14.165911859238886,51.31866077959569,1018.3822065920608,0
22.523893130167966,45.26363061379779,978.844596557655,0
24.22744214618399,39.47290502059816,993.0989601885356,0
15.478164271560884,52.940608860927945,1041.6688086544314,0
27.363069931015563,47.14256197638288,1017.9252285256288,1
15.752818325942012,50.62933852047832,1015.2239865078304,0
25.899113423328124,49.94765617563144,1017.8656079374376,1
22.912538107480096,45.431541738216566,1005.1540886951144,0
19.053591495445957,43.47187765056276,969.6622833501827,0
24.811731232446483,45.39887671352492,960.8154986404438,0
22.80222255547282,41.40222058490168,1069.131301509237,0
25.14618143752978,45.802398940482185,993.4977905277602,1
14.77580275504786,62.251137751263535,959.7554814868074,0
15.885571218002706,34.95599258043819,952.2499312466086,0
14.044228330833938,48.53164067588665,1001.7555090461116,0
21.4042672724862,55.40387581986752,1013.6187556760452,0
16.73477249087876,51.477334331121234,981.4781963392518,0
15.586515414627245,28.730003953058137,1068.4249219510025,0
13.967936605985296,64.45344439560706,1036.120037965445,0
14.70230336737275,62.02262050914585,1058.8611107951936,0
16.88176193806626,49.75452572250521,1058.3545864685716,0
19.74088955185054,41.37551854623819,1031.326460523694,0
21.268266165724818,56.132072212478654,997.3548003902564,0
25.22167183691299,65.23154156647162,1066.3149456175895,1
28.613340688295857,37.65531255048641,996.6207320293024,1
25.026903643016794,54.88865547621774,1046.39287233556,1
22.12687263078816,28.713355975512616,997.4770355716178,0
22.18670209275497,41.00616333720316,1085.6471377698167,0
17.00873409361599,50.01481560437827,1003.3902721313276,0
20.903305407889576,53.89339131153004,973.4897148166242,0
19.65830106327755,56.70683946528838,969.0689120807692,0
13.709280638387042,53.836151572652064,1037.975490986038,0
21.33194529625576,33.866792704606205,881.1604290147145,0
12.798613014854642,47.10517947214056,978.6362930608444,0
19.78234591882371,49.447688754928585,1032.6393239515853,0
30.716756772338567,59.72803238684914,1086.2867978484092,1
11.38924396449637,56.53971731141058,946.416784292511,0
20.298134582132683,42.1292637999999,1012.825320495092,0
21.966665810251204,47.978049974282726,947.617744767176,0
18.84088452086728,47.27733577105181,1006.5887084239596,0
16.367728919781555,58.482736478717136,967.1175033479768,0
18.734856791016792,42.89663423321775,1024.0093062196247,0
28.178383642278227,60.21054036594934,1095.4105719929123,1
23.1260739867828,55.6525722808263,1031.1198854398258,0
23.816048727126045,60.54409415450006,995.145494612082,0
22.23897561112147,50.83955219991148,1007.1634051880192,0
